Agriculture Year,Crop,Area,Area Unit,Area_Cent,Production,Production Unit,Productivity,Productivity Unit,Yield_kg_ha,Soil_Type,Soil_pH,Nitrogen_N_kg_ha,Phosphorus_P_kg_ha,Potassium_K_kg_ha,Rainfall_mm,Temperature_C,Humidity_percent,Irrigation_Level,Season,Suitability_Score_Derived
2022-23,Cardamom,40345,Hectare,9969451.225,22165,MT,549,Kg/ Hectare,549,Loamy,5.216378959,59.54468995,28.71794098,69.27488012,2974.28488,21.13341764,86.83025245,Medium,Perennial,63.68
2022-23,Cardamom,40345,Hectare,9969451.225,22165,MT,549,Kg/ Hectare,549,Silty,5.43193257,56.04868183,31.88100968,62.80135843,3693.681898,21.21012326,78.29833079,Medium,Perennial,59.15
2021-22,Arecanut,93968,Hectare,23219962.64,103476,MT,1101,Kg/ Hectare,1101,Loamy,6.246110261,75.04051221,31.1615231,58.43055406,2741.913453,25.20156851,66.17885217,Medium,Perennial,70.83
2022-23,Betel leaves,207,Hectare,51150.735,7051,MT,34049,Kg/ Hectare,34049,Loamy,5.902537239,77.43845896,45.66989845,76.91505477,2335.069261,26.76836076,67.68060902,High,Perennial,90.82
2023-24,Plantain,56717,Hectare,14015054.29,411877,MT,7262,Kg/ Hectare,7262,Loamy,6.258351018,96.49128021,40.52255345,102.9125996,2152.344933,30.92735957,73.50465184,High,Perennial,83.17
2023-24,Cloves,672,Hectare,166054.56,51,MT,75,Kg/ Hectare,75,Clay,6.648156911,48.21032373,25.41182086,65.54606999,2434.278481,25.1221232,93.31002442,Medium,Perennial,49.54
2022-23,Coffee,85957,Hectare,21240404.49,68020,MT,791,Kg/ Hectare,791,Loamy,5.361452908,64.1798603,29.34713215,83.80610624,2522.967929,24.05378365,85.22581767,Medium,Perennial,60.75
2023-24,Mango,80331,Hectare,19850191.76,495544,MT,6169,Kg/ Hectare,6169,Sandy,6.046344427,40.60857479,26.55065716,57.32812098,1242.36458,26.81352968,59.15970008,Low,Perennial,82.49
2022-23,Cashew,32685,Hectare,8076626.925,13052,MT,399,Kg/ Hectare,399,Loamy,6.188887299,57.35884628,24.06379066,42.02995275,1395.153216,29.79270697,72.08078275,Low,Perennial,53.7
2022-23,Mango,76692,Hectare,18950976.66,475587,MT,6201,Kg/ Hectare,6201,Clay,6.142397647,50.65753477,19.28471966,44.07175761,955.1260627,29.64440014,80.29721321,Low,Perennial,84.38
2021-22,Tapioca,55664,Hectare,13754852.72,2506352,MT,45026,Kg/ Hectare,45026,Loamy,5.779732607,63.58630796,30.55685687,66.20046763,1545.295914,28.12929561,67.57296395,Medium,Kharif,91.57
2023-24,Mango,80331,Hectare,19850191.76,495544,MT,6169,Kg/ Hectare,6169,Loamy,6.860235582,62.53791648,25.72728876,46.56929434,716.6117264,28.53114209,60.05043511,Low,Perennial,77.95
2023-24,Nutmeg,24629,Hectare,6085949.045,18025,MT,732,Kg/ Hectare,732,Loamy,6.065336679,54.96888128,26.11564484,64.89302181,2733.304858,23.35687364,76.52000655,Medium,Perennial,59.85
2021-22,Pappaya,14805,Hectare,3658389.525,88201,MT,5958,Kg/ Hectare,5958,Clay,5.853140844,66.2443344,40.96310185,88.49320208,1611.469382,27.11648974,73.65157844,High,Perennial,85.54
2022-23,Arecanut,94553,Hectare,23364519.07,98527,MT,1042,Kg/ Hectare,1042,Sandy,6.521028694,81.78488999,34.42077448,53.49828639,2746.480918,27.9918054,85.89307456,Medium,Perennial,63.22
2022-23,Pappaya,16805,Hectare,4152599.525,100288,MT,5968,Kg/ Hectare,5968,Loamy,6.187361436,81.31773816,41.47188368,92.31218993,1966.447383,25.30068611,76.94925774,High,Perennial,84.04
2023-24,Betel leaves,221,Hectare,54610.205,7899,MT,35780,Kg/ Hectare,35780,Clay,6.011795954,67.44163172,34.20499528,78.49025299,1443.596414,27.2422689,87.02377694,High,Perennial,97.3
2021-22,Paddy,195734,Hectare,48366850.07,562097,MT,2872,Kg/ Hectare,2872,Loamy,6.664002318,71.82084455,41.14113121,39.59896618,1741.088035,27.51045124,74.12663688,High,Kharif,72.27
2022-23,Mango,76692,Hectare,18950976.66,475587,MT,6201,Kg/ Hectare,6201,Clay,6.135261116,40.65419179,25.29954627,57.29538037,1024.023457,29.74502113,68.86659119,Low,Perennial,84.83
2021-22,Plantain,51901,Hectare,12824996.61,410011,MT,7900,Kg/ Hectare,7900,Loamy,5.950205395,105.0423243,51.30652914,133.1181519,1782.478468,29.41000263,95.83748687,High,Perennial,94.37
2022-23,Pepper,73732,Hectare,18219545.86,27654,MT,375,Kg/ Hectare,375,Loamy,6.020146738,71.84286621,42.98260502,45.31070067,2421.234986,26.77106126,77.61250983,Medium,Perennial,56.27
2023-24,Cardamom,40345,Hectare,9969451.225,22869,MT,567,Kg/ Hectare,567,Clay,5.543436545,66.45251813,28.05349425,71.64988763,3643.298557,19.41466054,82.97023947,Medium,Perennial,62.85
2022-23,Betel leaves,207,Hectare,51150.735,7051,MT,34049,Kg/ Hectare,34049,Sandy,5.684779229,72.46188438,39.51360782,80.83303655,1985.61087,25.82956239,80.54123035,High,Perennial,95.52
2023-24,Cardamom,40345,Hectare,9969451.225,22869,MT,567,Kg/ Hectare,567,Clay,5.202026736,63.43529174,32.47674488,55.52126745,2817.140919,21.66284482,76.17429265,Medium,Perennial,55.62
2023-24,Pappaya,18599,Hectare,4595905.895,123868,MT,6560,Kg/ Hectare,6560,Loamy,6.170020915,77.01180841,41.66961249,92.78977831,1692.115981,28.09846338,70.72727623,High,Perennial,84.91
2022-23,Pepper,73732,Hectare,18219545.86,27654,MT,375,Kg/ Hectare,375,Silty,5.696829557,55.25851712,32.70328649,50.56036518,2771.205507,21.75326496,71.57389993,Medium,Perennial,59.95
2023-24,Banana,47542,Hectare,11747865.91,477521,MT,10044,Kg/ Hectare,10044,Clay,5.878843166,103.0221974,39.63544602,89.9543917,2315.264189,26.86098676,83.98510157,High,Perennial,91.39
2021-22,Cocoa,12527,Hectare,3095484.335,14486,MT,1156,Kg/ Hectare,1156,Loamy,6.160096288,60.44097089,27.76874722,60.81695439,1304.172602,25.87665319,85.23099159,Medium,Perennial,65.07
2022-23,Coffee,85957,Hectare,21240404.49,68020,MT,791,Kg/ Hectare,791,Clay,5.473143864,63.45182798,30.27238531,74.57067972,1858.129635,22.72609834,78.08404336,Medium,Perennial,64.12
2022-23,Coffee,85957,Hectare,21240404.49,68020,MT,791,Kg/ Hectare,791,Sandy,5.876840663,78.36300657,26.63267964,70.2168342,2404.466789,25.66398901,82.73635796,Medium,Perennial,65.31
2023-24,Pappaya,18599,Hectare,4595905.895,123868,MT,6560,Kg/ Hectare,6560,Clay,6.070742181,76.84598716,44.17996877,95.91036954,1646.207706,26.0511393,69.63681797,High,Perennial,79.2
2022-23,Banana,47803,Hectare,11812360.32,468065,MT,9792,Kg/ Hectare,9792,Clay,5.56725881,97.39588286,46.25126787,116.5743633,1984.009504,26.35886498,81.09786641,High,Perennial,91.49
2022-23,Paddy,191712,Hectare,47372993.76,595860,MT,3108,Kg/ Hectare,3108,Silty,6.175780399,81.41531985,38.73951641,43.30598382,1824.993274,27.49179071,73.52722568,High,Kharif,78.99
2021-22,Tapioca,55664,Hectare,13754852.72,2506352,MT,45026,Kg/ Hectare,45026,Sandy,5.924834355,53.8421967,35.03754317,56.09183488,1682.418921,27.71143957,70.53326119,Medium,Kharif,98.12
2021-22,Paddy,195734,Hectare,48366850.07,562097,MT,2872,Kg/ Hectare,2872,Clay,6.421081117,81.73857302,43.01888338,40.14675085,1764.550221,26.07987436,78.92090472,High,Kharif,79.27
2022-23,Mango,76692,Hectare,18950976.66,475587,MT,6201,Kg/ Hectare,6201,Clay,6.297710403,65.32364019,23.85603271,43.07612867,877.4902194,30.45679105,63.52389535,Low,Perennial,84
2022-23,Nutmeg,23024,Hectare,5689345.52,17212,MT,748,Kg/ Hectare,748,Loamy,5.697616281,58.23832568,27.17949259,72.49312308,2448.300579,30.36030727,67.87728222,Medium,Perennial,59.22
2021-22,Mango,75840,Hectare,18740443.2,470040,MT,6198,Kg/ Hectare,6198,Sandy,6.609793623,50.00456558,23.06883179,40.50202071,1272.409977,28.66096455,54.26739657,Low,Perennial,78.15
2022-23,Banana,47803,Hectare,11812360.32,468065,MT,9792,Kg/ Hectare,9792,Loamy,5.669750884,92.25867058,49.61039005,118.1717608,1909.023569,23.01954124,81.27065786,High,Perennial,89.35
2021-22,Mango,75840,Hectare,18740443.2,470040,MT,6198,Kg/ Hectare,6198,Loamy,6.047758018,50.0502235,31.26126525,62.18689557,1115.567383,28.92038655,81.34265413,Low,Perennial,84.81
2022-23,Mango,76692,Hectare,18950976.66,475587,MT,6201,Kg/ Hectare,6201,Silty,6.260021985,55.72123129,25.35806678,48.02272249,923.8772515,30.33299994,64.61057108,Low,Perennial,83.8
2022-23,Paddy,191712,Hectare,47372993.76,595860,MT,3108,Kg/ Hectare,3108,Clay,5.84823296,70.64587513,43.13087826,43.02659668,1815.292623,28.4436873,78.08217814,High,Kharif,81.16
2021-22,Coffee,85880,Hectare,21221377.4,69900,MT,814,Kg/ Hectare,814,Clay,5.826549214,59.34694378,32.29669189,84.51656852,2638.451847,19.45511853,80.33402765,Medium,Perennial,62.73
2022-23,Tapioca,55713,Hectare,13766960.87,2390395,MT,42905,Kg/ Hectare,42905,Clay,5.983927335,44.84755632,32.41580928,65.07966867,1117.182878,26.13469912,70.6931775,Medium,Kharif,95.99
2021-22,Cardamom,39143,Hectare,9672431.015,21270,MT,543,Kg/ Hectare,543,Silty,5.105914686,64.24310414,35.3934614,67.00254981,3434.995072,23.54287971,83.75004026,Medium,Perennial,62.27
2021-22,Tapioca,55664,Hectare,13754852.72,2506352,MT,45026,Kg/ Hectare,45026,Sandy,6.039006852,65.06052923,29.26244779,69.94287119,1538.782401,26.53768423,75.62772119,Medium,Kharif,93.29
2021-22,Paddy,195734,Hectare,48366850.07,562097,MT,2872,Kg/ Hectare,2872,Sandy,5.920471168,86.17621966,40.25149043,39.19306531,1974.976491,28.41811742,67.61760053,High,Kharif,75.81
2021-22,Banana,49020,Hectare,12113087.1,461244,MT,9409,Kg/ Hectare,9409,Clay,6.238424843,100.0659036,51.8249065,122.108647,1983.369341,28.10054282,79.85625304,High,Perennial,87.88
2023-24,Pappaya,18599,Hectare,4595905.895,123868,MT,6560,Kg/ Hectare,6560,Loamy,6.134513669,72.12045187,40.69397267,89.29916829,1876.274498,27.27771921,79.01250849,High,Perennial,79.16
2022-23,Banana,47803,Hectare,11812360.32,468065,MT,9792,Kg/ Hectare,9792,Loamy,5.870497092,99.74686935,51.78604903,134.4314844,1923.162965,28.06058067,81.28765067,High,Perennial,92.83
2021-22,Rubber,551030,Hectare,136162268.2,533500,MT,968,Kg/ Hectare,968,Loamy,5.691061819,48.94281202,23.59508783,70.59855683,3340.931961,28.77252399,77.27022497,Low,Perennial,67.5
2022-23,Tea,35651,Hectare,8809540.355,65980,MT,1851,Kg/ Hectare,1851,Loamy,5.265491489,84.68927657,34.05082994,75.05004447,1909.674895,19.88725597,92.55188603,Medium,Perennial,73.84
2023-24,Betel leaves,221,Hectare,54610.205,7899,MT,35780,Kg/ Hectare,35780,Silty,6.031225166,54.53580172,43.76475213,88.11809476,2178.709139,26.76509104,88.22216993,High,Perennial,94.07
2022-23,Cashew,32685,Hectare,8076626.925,13052,MT,399,Kg/ Hectare,399,Silty,6.00976057,55.87099673,21.79716996,42.75776245,1296.647691,23.63158785,77.66942559,Low,Perennial,57.11
2022-23,Plantain,54135,Hectare,13377029.18,410073,MT,7575,Kg/ Hectare,7575,Silty,5.614828928,104.104773,44.36945227,106.6288842,1848.58764,33.31539521,81.19953507,High,Perennial,88.87
2021-22,Arecanut,93968,Hectare,23219962.64,103476,MT,1101,Kg/ Hectare,1101,Sandy,6.26053217,70.86989972,31.69276847,60.15180753,2264.675477,26.11510402,88.08544899,Medium,Perennial,66.15
2023-24,Pepper,72669,Hectare,17956873.25,30798,MT,424,Kg/ Hectare,424,Clay,5.548381748,53.50846531,32.29138063,44.43339873,2313.984963,24.50856506,80.11446556,Medium,Perennial,55.39
2023-24,Cashew,31690,Hectare,7830757.45,12780,MT,403,Kg/ Hectare,403,Clay,5.876616074,47.7617224,21.85527563,39.93243424,1108.583862,28.07980153,48.35175049,Low,Perennial,59.16
2023-24,Betel leaves,221,Hectare,54610.205,7899,MT,35780,Kg/ Hectare,35780,Loamy,6.193324017,57.29199679,43.94491015,88.64370214,1888.721165,28.06780711,90.1164192,High,Perennial,89.47
2021-22,Cardamom,39143,Hectare,9672431.015,21270,MT,543,Kg/ Hectare,543,Loamy,5.685889989,66.09393638,30.90251243,62.23811962,2711.814045,23.08513091,83.1510087,Medium,Perennial,60.03
2023-24,Cloves,672,Hectare,166054.56,51,MT,75,Kg/ Hectare,75,Clay,6.061381943,50.71266851,25.33212181,54.76077949,2821.898996,25.03150706,92.53004618,Medium,Perennial,52.3
2022-23,Paddy,191712,Hectare,47372993.76,595860,MT,3108,Kg/ Hectare,3108,Loamy,6.292978082,76.18907395,38.19637158,40.1170427,1866.837914,25.90778681,90.11144971,High,Kharif,75.22
2021-22,Pappaya,14805,Hectare,3658389.525,88201,MT,5958,Kg/ Hectare,5958,Loamy,5.764728366,73.93775546,37.18184706,80.0700375,1944.644531,24.77954701,69.09958435,High,Perennial,84.43
2022-23,Jack,89333,Hectare,22074630.97,264,Million Nuts,2953,Nuts/ Hectare,2953,Silty,5.918642932,48.42255759,27.12426538,60.43107161,2445.132725,28.09536516,78.93044482,Low,Perennial,78.21
2022-23,Coconut,760354,Hectare,187887275.2,5641,Million Nuts,7419,Nuts/ Hectare,7419,Clay,6.134879858,48.02245455,25.2103981,75.21252353,1574.46447,26.13447614,78.4477123,Medium,Perennial,89.71
2022-23,Jack,89333,Hectare,22074630.97,264,Million Nuts,2953,Nuts/ Hectare,2953,Clay,5.923198202,53.41407719,26.16430498,63.73099582,1735.33651,26.00655974,83.94922089,Low,Perennial,73.93
2022-23,Betel leaves,207,Hectare,51150.735,7051,MT,34049,Kg/ Hectare,34049,Loamy,6.500420099,67.63446522,39.13927667,83.78013864,2024.615132,28.91802981,80.20114597,High,Perennial,88.45
2021-22,Cardamom,39143,Hectare,9672431.015,21270,MT,543,Kg/ Hectare,543,Sandy,5.596005661,61.74748275,28.56635598,60.64207568,2629.069939,20.24531567,82.24100245,Medium,Perennial,60.14
2022-23,Cardamom,40345,Hectare,9969451.225,22165,MT,549,Kg/ Hectare,549,Clay,5.195650288,56.61264698,33.14403339,61.90111448,3384.721405,21.39905663,90.96613379,Medium,Perennial,61.78
2023-24,Coffee,85957,Hectare,21240404.49,70354,MT,818,Kg/ Hectare,818,Clay,5.894133763,80.84756904,29.4673778,76.8125931,2036.72859,21.0579366,74.03848074,Medium,Perennial,70.23
2022-23,Pappaya,16805,Hectare,4152599.525,100288,MT,5968,Kg/ Hectare,5968,Clay,5.695965825,75.17057461,38.60582393,89.93306419,1697.679104,28.55748749,79.48278459,High,Perennial,78.07
2022-23,Pepper,73732,Hectare,18219545.86,27654,MT,375,Kg/ Hectare,375,Sandy,6.211291428,59.75657272,34.97865552,57.262886,2360.6688,25.54508807,86.42851058,Medium,Perennial,63.44
2021-22,Cocoa,12527,Hectare,3095484.335,14486,MT,1156,Kg/ Hectare,1156,Loamy,5.821267748,65.14085036,26.07824458,59.13447725,1485.82046,27.75429813,82.10988676,Medium,Perennial,65.25
2023-24,Tea,35680,Hectare,8816706.4,65090,MT,1824,Kg/ Hectare,1824,Silty,5.483142746,83.33520991,40.60502178,66.15638579,2793.372929,21.96642663,93.81503764,Medium,Perennial,76.29
2022-23,Pappaya,16805,Hectare,4152599.525,100288,MT,5968,Kg/ Hectare,5968,Loamy,6.241842804,77.74118409,38.0962114,89.25226958,1346.04862,24.60014023,75.88424913,High,Perennial,82.82
2021-22,Nutmeg,22152,Hectare,5473869.96,17435,MT,787,Kg/ Hectare,787,Sandy,6.281766601,54.88576537,29.66912934,74.06111268,3147.480999,26.57529642,80.43799573,Medium,Perennial,62.93
2021-22,Tea,35872,Hectare,8864150.56,60360,MT,1683,Kg/ Hectare,1683,Clay,5.249070693,79.93041304,35.79251376,77.15081133,1720.691379,24.46809242,81.83701703,Medium,Perennial,72.12
2021-22,Tapioca,55664,Hectare,13754852.72,2506352,MT,45026,Kg/ Hectare,45026,Sandy,5.670918429,65.59304626,33.05572698,62.56210278,1546.691822,29.72014242,76.41755452,Medium,Kharif,95.7
2023-24,Arecanut,96113,Hectare,23750002.87,103985,MT,1082,Kg/ Hectare,1082,Silty,5.628056434,73.26148542,34.09325689,60.60486724,2279.137891,26.0163493,72.3550421,Medium,Perennial,65.43
2021-22,Mango,75840,Hectare,18740443.2,470040,MT,6198,Kg/ Hectare,6198,Loamy,6.306688577,53.96206411,26.13325258,44.22642938,1124.686099,27.60815373,57.12983592,Low,Perennial,87.03
2023-24,Pineapple,12538,Hectare,3098202.49,118958,MT,9488,Kg/ Hectare,9488,Loamy,5.628895906,70.06513148,36.91071621,71.61705345,1708.656873,24.67133931,86.06734864,Medium,Kharif,90.47
2021-22,Cocoa,12527,Hectare,3095484.335,14486,MT,1156,Kg/ Hectare,1156,Clay,6.936677503,55.79541217,26.08551708,78.09773731,1704.776021,26.44110231,86.30513118,Medium,Perennial,68.74
2021-22,Jack,88873,Hectare,21960962.67,266,Million Nuts,2993,Nuts/ Hectare,2993,Loamy,6.129087966,47.45829443,25.44553525,76.03556065,2276.987337,26.27472222,78.06784562,Low,Perennial,72.57
2022-23,Betel leaves,207,Hectare,51150.735,7051,MT,34049,Kg/ Hectare,34049,Loamy,5.851482288,69.4053262,42.36621188,79.61321586,2003.593885,27.68189651,87.09638784,High,Perennial,91.32
2021-22,Jack,88873,Hectare,21960962.67,266,Million Nuts,2993,Nuts/ Hectare,2993,Sandy,6.118106213,54.42829357,21.76155418,52.56744329,1812.594502,32.41598979,86.62649192,Low,Perennial,78.82
2021-22,Jack,88873,Hectare,21960962.67,266,Million Nuts,2993,Nuts/ Hectare,2993,Loamy,6.074746351,50.33034844,21.8045696,55.11764473,2361.549231,27.3471673,87.99102952,Low,Perennial,74.98
2023-24,Jack,92181,Hectare,22778386.01,252,Million Nuts,2738,Nuts/ Hectare,2738,Clay,5.897282003,49.56660804,28.24780115,55.03826429,2029.458528,29.81030166,85.51012271,Low,Perennial,76.89
2021-22,Coffee,85880,Hectare,21221377.4,69900,MT,814,Kg/ Hectare,814,Silty,5.981582593,72.56233458,30.19713841,89.19654428,1979.494132,22.63989612,76.4502472,Medium,Perennial,59.13
2022-23,Cloves,707,Hectare,174703.235,54,MT,76,Kg/ Hectare,76,Loamy,5.774511459,48.78551986,26.87758102,54.26557499,3220.726536,24.8836512,86.08080881,Medium,Perennial,54.81
2021-22,Coconut,765435,Hectare,189142815.7,5535,Million Nuts,7231,Nuts/ Hectare,7231,Loamy,5.886824813,49.01289041,25.71965307,64.65550406,1758.143224,26.04090901,88.74854992,Medium,Perennial,82.92
2022-23,Coconut,760354,Hectare,187887275.2,5641,Million Nuts,7419,Nuts/ Hectare,7419,Clay,6.178657018,55.64593264,21.76874443,78.50907723,1898.42008,26.05310603,81.66045953,Medium,Perennial,81.98
2021-22,Nutmeg,22152,Hectare,5473869.96,17435,MT,787,Kg/ Hectare,787,Silty,5.812410289,52.60169376,24.65292314,68.72862767,2827.575483,27.97142255,86.47346615,Medium,Perennial,66.9
2023-24,Ginger,2241,Hectare,553762.305,44390,MT,4358,Kg/ Hectare,4358,Silty,6.449718799,62.80893339,38.66546101,62.29772459,1222.868603,26.00877427,68.94738818,Medium,Kharif,87.34
2022-23,Cardamom,40345,Hectare,9969451.225,22165,MT,549,Kg/ Hectare,549,Silty,5.105777869,64.46286504,31.50374291,65.79830326,3061.437967,17.77546054,96.30354913,Medium,Perennial,63.09
2022-23,Ginger,2582,Hectare,638025.11,11007,MT,4263,Kg/ Hectare,4263,Sandy,5.8981901,86.74135922,37.73840348,52.79809976,2115.145624,26.42186937,80.73892384,Medium,Kharif,81.31
2022-23,Jack,89333,Hectare,22074630.97,264,Million Nuts,2953,Nuts/ Hectare,2953,Loamy,5.985587624,46.80322002,23.71978619,51.04807693,2203.853443,28.15932743,75.65018294,Low,Perennial,77.96
2022-23,Paddy,191712,Hectare,47372993.76,595860,MT,3108,Kg/ Hectare,3108,Loamy,6.183905147,58.83862884,38.39022141,40.01203876,2115.250679,26.96673239,63.04903792,High,Kharif,74.61
2021-22,Rubber,551030,Hectare,136162268.2,533500,MT,968,Kg/ Hectare,968,Clay,5.608097846,52.65542979,26.47227064,59.60201639,2009.720511,28.71898441,84.96631534,Low,Perennial,64.92
2022-23,Mango,76692,Hectare,18950976.66,475587,MT,6201,Kg/ Hectare,6201,Loamy,6.157819652,49.73689246,28.59545132,47.14265454,1032.546431,31.92498422,67.59622693,Low,Perennial,82.32
2023-24,Turmeric,2046,Hectare,505576.83,36146,MT,3004,Kg/ Hectare,3004,Loamy,6.26993101,64.60979693,34.47327279,40.05432975,1408.560367,28.97881303,76.12432926,Medium,Kharif,73.21
2021-22,Pappaya,14805,Hectare,3658389.525,88201,MT,5958,Kg/ Hectare,5958,Sandy,5.745725543,74.50882114,46.67788718,89.34603793,1532.361363,25.57547415,78.99726273,High,Perennial,83.1
2021-22,Jack,88873,Hectare,21960962.67,266,Million Nuts,2993,Nuts/ Hectare,2993,Clay,5.892395401,51.99305282,22.18158232,56.32828978,1548.100842,24.01044845,84.56367777,Low,Perennial,79.71
2022-23,Cashew,32685,Hectare,8076626.925,13052,MT,399,Kg/ Hectare,399,Loamy,6.278499718,61.32976523,25.14038355,41.49860036,1468.882977,27.00711097,62.4418117,Low,Perennial,55.12
2021-22,Banana,49020,Hectare,12113087.1,461244,MT,9409,Kg/ Hectare,9409,Loamy,6.47748941,102.33147,63.4387489,124.0101489,1601.03445,29.52263288,77.13840994,High,Perennial,91.07
2022-23,Cashew,32685,Hectare,8076626.925,13052,MT,399,Kg/ Hectare,399,Silty,5.797415454,47.97457416,26.22407985,38.16390576,1019.165815,26.1873534,61.73115312,Low,Perennial,53.01
2022-23,Pineapple,11130,Hectare,2750278.65,111997,MT,10063,Kg/ Hectare,10063,Loamy,5.294393575,59.94638532,31.59183238,92.20753971,1764.184138,26.22083919,69.9189449,Medium,Kharif,87.3
2023-24,Cardamom,40345,Hectare,9969451.225,22869,MT,567,Kg/ Hectare,567,Silty,5.493957112,57.26760311,28.2940693,57.09927453,3466.688612,21.55196165,90.40337741,Medium,Perennial,64.54
2023-24,Pepper,72669,Hectare,17956873.25,30798,MT,424,Kg/ Hectare,424,Loamy,5.88450142,53.55236686,32.77982656,45.77238419,2240.905205,26.62762191,64.16607785,Medium,Perennial,64.6
2023-24,Plantain,56717,Hectare,14015054.29,411877,MT,7262,Kg/ Hectare,7262,Clay,6.048352153,92.84723921,40.68134878,140.6704331,2087.949311,27.41737957,85.97342924,High,Perennial,88.84
2023-24,Rubber,551030,Hectare,136162268.2,533500,MT,968,Kg/ Hectare,968,Silty,5.49543417,46.34032492,22.70425469,64.20914416,2274.127958,26.11073614,90.77288583,Low,Perennial,65.22
2022-23,Paddy,191712,Hectare,47372993.76,595860,MT,3108,Kg/ Hectare,3108,Loamy,5.515840332,81.30588335,48.12930234,35.59930877,2198.075964,26.64509451,82.88392468,High,Kharif,79.67
2023-24,Pappaya,18599,Hectare,4595905.895,123868,MT,6560,Kg/ Hectare,6560,Silty,6.475865071,74.46792839,41.12893759,98.21220722,1921.87823,29.87980526,69.83226906,High,Perennial,85.83
2021-22,Rubber,551030,Hectare,136162268.2,533500,MT,968,Kg/ Hectare,968,Loamy,5.911115799,50.29905893,29.16414938,56.23307679,1980.626785,27.43885145,79.04550012,Low,Perennial,67.7
2021-22,Turmeric,2203,Hectare,544372.315,7402,MT,3360,Kg/ Hectare,3360,Clay,6.169323791,51.29758872,37.24560862,54.66975975,1658.129507,29.43517906,85.04886392,Medium,Kharif,81.15
2023-24,Paddy,180278,Hectare,44547595.19,811761,MT,2958,Kg/ Hectare,2958,Loamy,6.062099284,82.45639727,43.87205129,35.96464244,1763.424417,26.80980031,75.89994493,High,Kharif,76.97
2023-24,Coffee,85957,Hectare,21240404.49,70354,MT,818,Kg/ Hectare,818,Sandy,6.205765498,67.30102959,34.56490439,74.85796101,2251.761961,20.59038594,79.63374639,Medium,Perennial,66.05
2022-23,Pappaya,16805,Hectare,4152599.525,100288,MT,5968,Kg/ Hectare,5968,Loamy,6.465854351,82.53181102,39.84306177,88.96167218,1619.335386,29.41367842,81.19858187,High,Perennial,87.8
2021-22,Mango,75840,Hectare,18740443.2,470040,MT,6198,Kg/ Hectare,6198,Loamy,6.508528878,46.25473313,23.43277455,56.09560521,901.196924,30.32814492,66.14445504,Low,Perennial,86.94
2023-24,Coffee,85957,Hectare,21240404.49,70354,MT,818,Kg/ Hectare,818,Loamy,5.645495023,71.2967415,33.66962473,75.17493422,2152.96838,23.45332074,74.85646768,Medium,Perennial,67.82
2023-24,Arecanut,96113,Hectare,23750002.87,103985,MT,1082,Kg/ Hectare,1082,Clay,6.848072533,80.09077305,29.63900529,58.42916011,2816.703906,27.36998446,84.61133939,Medium,Perennial,65.91
2021-22,Ginger,2924,Hectare,722535.02,12886,MT,4407,Kg/ Hectare,4407,Loamy,6.031913764,59.19387544,40.54042452,49.96640768,1506.762481,24.82219001,80.89955047,Medium,Kharif,78.62
2021-22,Pepper,76351,Hectare,18866713.86,32516,MT,426,Kg/ Hectare,426,Loamy,5.652637643,58.02013521,32.85866018,44.92228432,2958.698436,26.42888888,86.68517357,Medium,Perennial,60.11
2022-23,Pepper,73732,Hectare,18219545.86,27654,MT,375,Kg/ Hectare,375,Loamy,5.820221648,59.02459194,35.63773853,48.98031151,2326.584743,24.07512574,73.62254134,Medium,Perennial,58.49
2021-22,Jack,88873,Hectare,21960962.67,266,Million Nuts,2993,Nuts/ Hectare,2993,Sandy,6.395736252,50.935872,23.22922871,62.92683794,2427.737596,26.97478368,87.20435674,Low,Perennial,70.35
2022-23,Turmeric,2162,Hectare,534241.01,6540,MT,3025,Kg/ Hectare,3025,Sandy,5.83262382,65.03351733,37.72246919,39.48339006,1318.901591,29.24061891,65.08175744,Medium,Kharif,77.62
2023-24,Turmeric,2046,Hectare,505576.83,36146,MT,3004,Kg/ Hectare,3004,Loamy,6.076854776,52.5217377,33.23481978,45.89760431,1398.050261,21.6721335,77.62913867,Medium,Kharif,77.91
2023-24,Ginger,2241,Hectare,553762.305,44390,MT,4358,Kg/ Hectare,4358,Silty,5.607249052,71.37109866,35.18800973,58.16978305,1902.035111,23.44945751,83.17626467,Medium,Kharif,79.16
2021-22,Ginger,2924,Hectare,722535.02,12886,MT,4407,Kg/ Hectare,4407,Loamy,5.91854769,68.67185571,38.96287686,61.15611461,1868.61058,26.58925823,77.21994523,Medium,Kharif,80.53
2022-23,Mango,76692,Hectare,18950976.66,475587,MT,6201,Kg/ Hectare,6201,Sandy,6.48268028,55.4144109,25.08278669,51.35378466,1193.163008,26.92919197,69.98007278,Low,Perennial,85.06
2022-23,Nutmeg,23024,Hectare,5689345.52,17212,MT,748,Kg/ Hectare,748,Sandy,5.901833203,62.90997726,33.54369897,65.43029486,2101.610547,23.74311707,79.48586323,Medium,Perennial,60.74
2021-22,Mango,75840,Hectare,18740443.2,470040,MT,6198,Kg/ Hectare,6198,Loamy,6.551607726,50.83628657,27.39920701,54.44609,1057.92464,30.06990248,58.66374041,Low,Perennial,75.39
2023-24,Ginger,2241,Hectare,553762.305,44390,MT,4358,Kg/ Hectare,4358,Clay,6.078249414,73.56478755,41.88044872,72.97028913,1860.620605,23.99645294,51.07796847,Medium,Kharif,80.46
